Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,Revenue_EUR_Actual,Revenue_EUR_Forecast
Automotive,North,Google Workspaces,MidMarket,Mail,2022,Q4,6709275.4647840485,6128841.767965838
Automotive,North,Google Workspaces,SME,Website,2022,Q4,7009020.46827545,6209971.750025681
Automotive,North,Google Workspaces,SME,Trade Show,2022,Q4,7007066.0191351,6116561.359842274
Automotive,North,Google Workspaces,SME,Mail,2022,Q4,7038131.356277506,6237348.855119455
Automotive,North,Hyperscaler,LargeEnterprise,Website,2022,Q4,-6710366.182640429,4502290.232324069
Automotive,North,Hyperscaler,LargeEnterprise,Trade Show,2022,Q4,-6760060.3009758685,4267727.674910638
Automotive,North,Hyperscaler,LargeEnterprise,Mail,2022,Q4,-6457585.4845762225,4390120.88028444
Automotive,North,Hyperscaler,MidMarket,Website,2022,Q4,8371989.010979831,7952184.730763442
Automotive,North,Hyperscaler,MidMarket,Trade Show,2022,Q4,8362338.954630195,8306939.916573078
Automotive,North,Hyperscaler,MidMarket,Mail,2022,Q4,8065080.751927922,8048137.710273319
Automotive,North,Hyperscaler,SME,Website,2022,Q4,7998557.615885055,8014194.984819698
Automotive,North,Hyperscaler,SME,Trade Show,2022,Q4,8440855.779323533,8118337.017370964
Automotive,North,Hyperscaler,SME,Mail,2022,Q4,8097756.319875684,8336240.342679667
Automotive,North,OTC,LargeEnterprise,Website,2022,Q4,-1341819.0162861452,1991773.6908091188
Automotive,North,OTC,LargeEnterprise,Trade Show,2022,Q4,-1272193.4417783828,2007171.3664399928
Automotive,North,OTC,LargeEnterprise,Mail,2022,Q4,-1273550.7984559557,1979509.538660876
Automotive,North,OTC,MidMarket,Website,2022,Q4,1636605.602543964,3936487.5124996225
Automotive,North,OTC,MidMarket,Trade Show,2022,Q4,1613796.771505627,3848331.254192368
Automotive,North,OTC,MidMarket,Mail,2022,Q4,1659094.4615717998,3878262.7924511363
Automotive,North,OTC,SME,Website,2022,Q4,1646615.7934416118,3862210.045640118
Automotive,North,OTC,SME,Trade Show,2022,Q4,1597607.7546359233,3743420.476091529
Automotive,North,OTC,SME,Mail,2022,Q4,1606156.9258205162,3848985.9408637225
Automotive,West,MPLS,LargeEnterprise,Website,2022,Q4,-6080821.524876537,8549455.220139904
Automotive,West,MPLS,LargeEnterprise,Trade Show,2022,Q4,-6004931.990859771,8693949.904039556
Automotive,West,MPLS,LargeEnterprise,Mail,2022,Q4,-6232331.689430043,8783771.032018622
Automotive,West,MPLS,MidMarket,Website,2022,Q4,7614156.989878833,16459447.311678302
Automotive,West,MPLS,MidMarket,Trade Show,2022,Q4,7462974.875414885,16017835.747048905
Automotive,West,MPLS,MidMarket,Mail,2022,Q4,7646148.244223105,15932851.149169978
Automotive,West,MPLS,SME,Website,2022,Q4,7461759.524301481,16699782.221470771
Automotive,West,MPLS,SME,Trade Show,2022,Q4,7479612.038876061,16627173.756562293
Automotive,West,MPLS,SME,Mail,2022,Q4,7531471.0494846925,15980428.425764298
Automotive,West,SD-WAN,LargeEnterprise,Website,2022,Q4,-8939374.404493125,5698208.730688537
Automotive,West,SD-WAN,LargeEnterprise,Trade Show,2022,Q4,-8974228.683578305,5971384.412245037
Automotive,West,SD-WAN,LargeEnterprise,Mail,2022,Q4,-8921557.640162012,5927309.309518633
Automotive,West,SD-WAN,MidMarket,Website,2022,Q4,10822480.919409579,11265679.99973672
Automotive,West,SD-WAN,MidMarket,Trade Show,2022,Q4,10781225.21562455,10768868.747837491
Automotive,West,SD-WAN,MidMarket,Mail,2022,Q4,10966454.666283986,10925385.10577431
Automotive,West,SD-WAN,SME,Website,2022,Q4,11082058.526608774,10757135.57188771
Automotive,West,SD-WAN,SME,Trade Show,2022,Q4,11263814.039033893,11015752.333799254
Automotive,West,SD-WAN,SME,Mail,2022,Q4,10686922.860475432,10676107.701305695
Automotive,West,MS365,LargeEnterprise,Website,2022,Q4,-6634271.534063681,4530027.024600262
Automotive,West,MS365,LargeEnterprise,Trade Show,2022,Q4,-6903718.739002247,4514315.7550029745
Automotive,West,MS365,LargeEnterprise,Mail,2022,Q4,-6961307.852728904,4690769.882751077
Automotive,West,MS365,MidMarket,Website,2022,Q4,8709008.89535194,8689017.66986985
Automotive,West,MS365,MidMarket,Trade Show,2022,Q4,8621350.512031503,8754825.557815587
Automotive,West,MS365,MidMarket,Mail,2022,Q4,8765225.378711138,8894026.168692525
Automotive,West,MS365,SME,Website,2022,Q4,8533914.78976112,8820068.612176675
Automotive,West,MS365,SME,Trade Show,2022,Q4,8744235.11555205,8671802.028725307
Automotive,West,MS365,SME,Mail,2022,Q4,8772428.896433655,8949933.656424405
Automotive,West,Google Workspaces,LargeEnterprise,Website,2022,Q4,-5582968.674486209,3343975.3934480892
Automotive,West,Google Workspaces,LargeEnterprise,Trade Show,2022,Q4,-5403100.993901105,3273397.992115522
Automotive,West,Google Workspaces,LargeEnterprise,Mail,2022,Q4,-5365098.12399956,3454088.903729508
Automotive,West,Google Workspaces,MidMarket,Website,2022,Q4,6853600.885827449,6103122.169972542
Automotive,West,Google Workspaces,MidMarket,Trade Show,2022,Q4,6813811.139914692,6305991.593836182
Automotive,West,Google Workspaces,MidMarket,Mail,2022,Q4,6991513.507727513,6213310.921888856
Automotive,West,Google Workspaces,SME,Website,2022,Q4,6666131.621727941,6288158.376205077
Automotive,West,Google Workspaces,SME,Trade Show,2022,Q4,6732112.968852633,6309390.076507454
Automotive,West,Google Workspaces,SME,Mail,2022,Q4,6938815.165371287,6186752.593775834
Automotive,West,Hyperscaler,LargeEnterprise,Website,2022,Q4,-6397460.069528868,4388644.442289683
Automotive,West,Hyperscaler,LargeEnterprise,Trade Show,2022,Q4,-6488141.589238142,4441982.9455224015
Automotive,West,Hyperscaler,LargeEnterprise,Mail,2022,Q4,-6514806.902611541,4310900.498805337
Automotive,West,Hyperscaler,MidMarket,Website,2022,Q4,8261710.6562352115,8141636.350090551
Automotive,West,Hyperscaler,MidMarket,Trade Show,2022,Q4,8028527.584321971,8083808.416884708
Automotive,West,Hyperscaler,MidMarket,Mail,2022,Q4,8381204.104986925,8361099.603275666
Automotive,West,Hyperscaler,SME,Website,2022,Q4,8173825.887647882,8313114.861312706
Automotive,West,Hyperscaler,SME,Trade Show,2022,Q4,8409528.413707871,8386521.79991986
Automotive,West,Hyperscaler,SME,Mail,2022,Q4,8184031.413839666,8034510.647279275
Automotive,West,OTC,LargeEnterprise,Website,2022,Q4,-1293955.3823874951,1987646.001090934
Automotive,West,OTC,LargeEnterprise,Trade Show,2022,Q4,-1283254.758504886,1993369.416479836
Automotive,West,OTC,LargeEnterprise,Mail,2022,Q4,-1272162.7516194354,1998571.8904889545
Automotive,West,OTC,MidMarket,Website,2022,Q4,1643261.4075275506,3834493.3773030885
Automotive,West,OTC,MidMarket,Trade Show,2022,Q4,1600587.0141385882,3937072.584164973
Automotive,West,OTC,MidMarket,Mail,2022,Q4,1629160.8379734731,3793294.064453877
Automotive,West,OTC,SME,Website,2022,Q4,1648996.2606417108,3934166.493252026
Automotive,West,OTC,SME,Trade Show,2022,Q4,1617509.0565897506,3718547.330397422
Automotive,West,OTC,SME,Mail,2022,Q4,1607421.6916884498,3926754.468059874
Automotive,South,MPLS,LargeEnterprise,Website,2022,Q4,-6225771.287911822,8576090.425001709
Automotive,South,MPLS,LargeEnterprise,Trade Show,2022,Q4,-6290274.064709912,8967728.774828069
Automotive,South,MPLS,LargeEnterprise,Mail,2022,Q4,-5973007.157757453,8509190.3933736
Automotive,South,MPLS,MidMarket,Website,2022,Q4,7492101.129309126,16850382.520917173
Automotive,South,MPLS,MidMarket,Trade Show,2022,Q4,7869037.91364422,16099895.78079006
Automotive,South,MPLS,MidMarket,Mail,2022,Q4,7436899.462641662,16202229.585403513
Automotive,South,MPLS,SME,Website,2022,Q4,7877294.155401996,16391229.88999877
Automotive,South,MPLS,SME,Trade Show,2022,Q4,7421370.820485463,16280556.352478812
Automotive,South,MPLS,SME,Mail,2022,Q4,7828578.780449564,16568539.78321937
Automotive,South,SD-WAN,LargeEnterprise,Website,2022,Q4,-8643658.463405792,6000739.517505679
Automotive,South,SD-WAN,LargeEnterprise,Trade Show,2022,Q4,-8981713.296864958,5869222.292022798
Automotive,South,SD-WAN,LargeEnterprise,Mail,2022,Q4,-8648810.231211009,5910299.921948823
Automotive,South,SD-WAN,MidMarket,Website,2022,Q4,11036842.604495646,10657760.096584365
Automotive,South,SD-WAN,MidMarket,Trade Show,2022,Q4,10652423.176194591,11019107.56617439
Automotive,South,SD-WAN,MidMarket,Mail,2022,Q4,10761065.113375895,10902656.791555583
Automotive,South,SD-WAN,SME,Website,2022,Q4,11116751.027721873,11191792.896579806
Automotive,South,SD-WAN,SME,Trade Show,2022,Q4,10952752.136688022,10858718.194738075
Automotive,South,SD-WAN,SME,Mail,2022,Q4,11220032.718672818,11053676.58223675
Automotive,South,MS365,LargeEnterprise,Website,2022,Q4,-6792774.092985055,4558668.066694266
Automotive,South,MS365,LargeEnterprise,Trade Show,2022,Q4,-6977008.0022863,4567528.776172577
Automotive,South,MS365,LargeEnterprise,Mail,2022,Q4,-6801213.441806258,4600665.435749458
Automotive,South,MS365,MidMarket,Website,2022,Q4,8778400.08096877,8587899.836799413
Automotive,South,MS365,MidMarket,Trade Show,2022,Q4,8768263.448678132,8561192.855232723
Automotive,South,MS365,MidMarket,Mail,2022,Q4,8438955.513915638,8452517.572217638
Automotive,South,MS365,SME,Website,2022,Q4,8729672.243220128,8871379.664332006
Automotive,South,MS365,SME,Trade Show,2022,Q4,8709668.137257393,8460304.778317446
Automotive,South,MS365,SME,Mail,2022,Q4,8377105.591652653,8898317.86782344
Automotive,South,Google Workspaces,LargeEnterprise,Website,2022,Q4,-5508374.958444524,3276069.691711048
Automotive,South,Google Workspaces,LargeEnterprise,Trade Show,2022,Q4,-5323751.454320023,3263710.9068741696
Automotive,South,Google Workspaces,LargeEnterprise,Mail,2022,Q4,-5579472.146541403,3365889.0766168437
Automotive,South,Google Workspaces,MidMarket,Website,2022,Q4,6697306.552299911,6287730.993045296
Automotive,South,Google Workspaces,MidMarket,Trade Show,2022,Q4,6653907.9536308125,6283417.270094857
Automotive,South,Google Workspaces,MidMarket,Mail,2022,Q4,6791722.724559195,6315468.264818659
Automotive,South,Google Workspaces,SME,Website,2022,Q4,6865650.971522599,6204828.033015462
Automotive,South,Google Workspaces,SME,Trade Show,2022,Q4,6981957.229460012,6349511.217993808
Automotive,South,Google Workspaces,SME,Mail,2022,Q4,7031880.138712772,6287715.761227779
Automotive,South,Hyperscaler,LargeEnterprise,Website,2022,Q4,-6535827.6145457225,4329170.763009154
Automotive,South,Hyperscaler,LargeEnterprise,Trade Show,2022,Q4,-6383587.514698378,4460843.869163765
Automotive,South,Hyperscaler,LargeEnterprise,Mail,2022,Q4,-6660184.810216993,4434394.611497554
Automotive,South,Hyperscaler,MidMarket,Website,2022,Q4,8232882.630548247,8146749.339732857
Automotive,South,Hyperscaler,MidMarket,Trade Show,2022,Q4,8174001.158275128,8374684.119863068
Automotive,South,Hyperscaler,MidMarket,Mail,2022,Q4,8104405.644395084,8411153.320173675
Automotive,South,Hyperscaler,SME,Website,2022,Q4,8201366.530707209,8218671.085250656
Automotive,South,Hyperscaler,SME,Trade Show,2022,Q4,8119171.321449609,8057054.010095584
Automotive,South,Hyperscaler,SME,Mail,2022,Q4,8329195.350493455,8408911.114523109
Automotive,South,OTC,LargeEnterprise,Website,2022,Q4,-1315551.8738396505,2002128.2665081131
Automotive,South,OTC,LargeEnterprise,Trade Show,2022,Q4,-1342297.4492641343,1984502.585313696
Automotive,South,OTC,LargeEnterprise,Mail,2022,Q4,-1315523.7765214406,2019372.9597378063
Automotive,South,OTC,MidMarket,Website,2022,Q4,1613751.3589467867,3879918.4539794745
Automotive,South,OTC,MidMarket,Trade Show,2022,Q4,1675285.6585779954,3925911.4640847864
Automotive,South,OTC,MidMarket,Mail,2022,Q4,1645777.8425509539,3858907.131688528
Automotive,South,OTC,SME,Website,2022,Q4,1610596.333912411,3932603.841639366
Automotive,South,OTC,SME,Trade Show,2022,Q4,1652433.9074700857,3731238.8491845326
Automotive,South,OTC,SME,Mail,2022,Q4,1625745.788452677,3723831.265401253
Automotive,East,MPLS,LargeEnterprise,Website,2022,Q4,-6251893.346355434,8802636.79533865
Automotive,East,MPLS,LargeEnterprise,Trade Show,2022,Q4,-6105281.613365912,8996454.826753302
Automotive,East,MPLS,LargeEnterprise,Mail,2022,Q4,-6207672.72758635,8748297.155421978
Automotive,East,MPLS,MidMarket,Website,2022,Q4,7463960.928908837,15950000.456237376
Automotive,East,MPLS,MidMarket,Trade Show,2022,Q4,7604763.872949262,16120399.927030474
Automotive,East,MPLS,MidMarket,Mail,2022,Q4,7879922.471401192,16144070.867439413
Automotive,East,MPLS,SME,Website,2022,Q4,7798023.398216679,16237516.794186741
Automotive,East,MPLS,SME,Trade Show,2022,Q4,7494139.67935159,15942056.163367938
Automotive,East,MPLS,SME,Mail,2022,Q4,7549349.379618562,16806878.068747383
Automotive,East,SD-WAN,LargeEnterprise,Website,2022,Q4,-8655702.662578419,5836783.102722728
Automotive,East,SD-WAN,LargeEnterprise,Trade Show,2022,Q4,-8827363.724067293,5892251.222624898
Automotive,East,SD-WAN,LargeEnterprise,Mail,2022,Q4,-8884465.878698388,5676701.257625702
Automotive,East,SD-WAN,MidMarket,Website,2022,Q4,11100583.160778737,10635074.242016617
Automotive,East,SD-WAN,MidMarket,Trade Show,2022,Q4,10940159.50056465,10991431.41108349
Automotive,East,SD-WAN,MidMarket,Mail,2022,Q4,11141613.378655812,11192806.137145685
Automotive,East,SD-WAN,SME,Website,2022,Q4,10891429.802492715,10952615.677472258
Automotive,East,SD-WAN,SME,Trade Show,2022,Q4,10681775.068600867,11186462.332279928
Automotive,East,SD-WAN,SME,Mail,2022,Q4,10976687.23108049,11141727.66898223
Automotive,East,MS365,LargeEnterprise,Website,2022,Q4,-7011464.179257103,4515441.3790526865
Automotive,East,MS365,LargeEnterprise,Trade Show,2022,Q4,-6944920.346769358,4551232.888024839
Automotive,East,MS365,LargeEnterprise,Mail,2022,Q4,-6855408.824294458,4680587.506767365
Automotive,East,MS365,MidMarket,Website,2022,Q4,8604820.890383463,8662105.00484959
Automotive,East,MS365,MidMarket,Trade Show,2022,Q4,8752979.392734634,8580788.013072742
Automotive,East,MS365,MidMarket,Mail,2022,Q4,8490754.265513878,8648871.158740582
Automotive,East,MS365,SME,Website,2022,Q4,8440134.19389951,8663008.776309488
Automotive,East,MS365,SME,Trade Show,2022,Q4,8777352.3099526,8910657.240845852
Automotive,East,MS365,SME,Mail,2022,Q4,8717934.417848997,8481142.976311184
Automotive,East,Google Workspaces,LargeEnterprise,Website,2022,Q4,-5407547.497245936,3307737.7434085803
Automotive,East,Google Workspaces,LargeEnterprise,Trade Show,2022,Q4,-5454652.246342188,3360666.6885111355
Automotive,East,Google Workspaces,LargeEnterprise,Mail,2022,Q4,-5438351.505638373,3393660.201536436
Automotive,East,Google Workspaces,MidMarket,Website,2022,Q4,6686658.806819681,6337074.154883229
Automotive,East,Google Workspaces,MidMarket,Trade Show,2022,Q4,7025009.071351378,6456781.887403797
Automotive,East,Google Workspaces,MidMarket,Mail,2022,Q4,6793435.276453511,6400572.658001495
Automotive,East,Google Workspaces,SME,Website,2022,Q4,6990497.164730832,6308760.32840094
Automotive,East,Google Workspaces,SME,Trade Show,2022,Q4,6703502.839375543,6176970.909527873
Automotive,East,Google Workspaces,SME,Mail,2022,Q4,6853496.603883998,6267882.351023667
Automotive,East,Hyperscaler,LargeEnterprise,Website,2022,Q4,-6368933.44120545,4425200.026605213
Automotive,East,Hyperscaler,LargeEnterprise,Trade Show,2022,Q4,-6666251.553322907,4463912.807128391
Automotive,East,Hyperscaler,LargeEnterprise,Mail,2022,Q4,-6592628.185420383,4496519.075744877
Automotive,East,Hyperscaler,MidMarket,Website,2022,Q4,8263214.693316715,8253104.988951846
Automotive,East,Hyperscaler,MidMarket,Trade Show,2022,Q4,7975103.4781778995,8213677.236696293
Automotive,East,Hyperscaler,MidMarket,Mail,2022,Q4,8055088.923216466,7958019.213368436
Automotive,East,Hyperscaler,SME,Website,2022,Q4,7986454.84064959,7985334.36216408
Automotive,East,Hyperscaler,SME,Trade Show,2022,Q4,8094186.620658731,8027509.60206952
Automotive,East,Hyperscaler,SME,Mail,2022,Q4,8264143.198140712,7976629.234842608
Automotive,East,OTC,LargeEnterprise,Website,2022,Q4,-1317342.5714325088,2028541.675896651
Automotive,East,OTC,LargeEnterprise,Trade Show,2022,Q4,-1321034.7601146044,2020546.4777884902
Automotive,East,OTC,LargeEnterprise,Mail,2022,Q4,-1315982.237763085,2058092.3643560156
Automotive,East,OTC,MidMarket,Website,2022,Q4,1617242.2566538102,3835098.4197823927
Automotive,East,OTC,MidMarket,Trade Show,2022,Q4,1614378.428775934,3849227.452137474
Automotive,East,OTC,MidMarket,Mail,2022,Q4,1603589.5775453919,3820176.958051864
Automotive,East,OTC,SME,Website,2022,Q4,1675082.7289265492,3774668.3871825417
Automotive,East,OTC,SME,Trade Show,2022,Q4,1651728.1796008067,3932835.0318574887
Automotive,East,OTC,SME,Mail,2022,Q4,1608554.9929640512,3729842.0851875073
Automotive,International,MPLS,LargeEnterprise,Website,2022,Q4,-6001785.121247863,8981875.09981116
Automotive,International,MPLS,LargeEnterprise,Trade Show,2022,Q4,-6262625.714800717,8645753.884495568
Automotive,International,MPLS,LargeEnterprise,Mail,2022,Q4,-6213779.086029638,8753620.305289358
Automotive,International,MPLS,MidMarket,Website,2022,Q4,7728176.191458031,16007562.68090136
Automotive,International,MPLS,MidMarket,Trade Show,2022,Q4,7609843.175918204,15969495.93297978
Automotive,International,MPLS,MidMarket,Mail,2022,Q4,7541951.200083792,16329581.174511306
Automotive,International,MPLS,SME,Website,2022,Q4,7878146.235003665,16643013.397049129
Automotive,International,MPLS,SME,Trade Show,2022,Q4,7792765.58792033,16168743.520396475
Automotive,International,MPLS,SME,Mail,2022,Q4,7560602.426636799,16462928.30553004
Automotive,International,SD-WAN,LargeEnterprise,Website,2022,Q4,-8932968.017835168,5752201.659811093
Automotive,International,SD-WAN,LargeEnterprise,Trade Show,2022,Q4,-8885503.283780772,5791459.876268779
Automotive,International,SD-WAN,LargeEnterprise,Mail,2022,Q4,-8638172.250292633,5976333.532055489
Automotive,International,SD-WAN,MidMarket,Website,2022,Q4,10884384.203914793,11171749.201312458
Automotive,International,SD-WAN,MidMarket,Trade Show,2022,Q4,10723326.717106184,10944271.957029535
Automotive,International,SD-WAN,MidMarket,Mail,2022,Q4,10673187.911527988,10758237.440360596
Automotive,International,SD-WAN,SME,Website,2022,Q4,11082666.926646944,10728166.79923322
Automotive,International,SD-WAN,SME,Trade Show,2022,Q4,10777922.000284921,11237516.329161894
Automotive,International,SD-WAN,SME,Mail,2022,Q4,11147797.859370226,10734547.987362927
Automotive,International,MS365,LargeEnterprise,Website,2022,Q4,-7029553.919469768,4723291.301518028
Automotive,International,MS365,LargeEnterprise,Trade Show,2022,Q4,-6645686.53257458,4598635.449166235
Automotive,International,MS365,LargeEnterprise,Mail,2022,Q4,-6811271.677311229,4773668.019259817
Automotive,International,MS365,MidMarket,Website,2022,Q4,8685885.607621223,8622008.028030938
Automotive,International,MS365,MidMarket,Trade Show,2022,Q4,8679039.578607118,8613153.126709556
Automotive,International,MS365,MidMarket,Mail,2022,Q4,8663921.882603347,8765326.63079794
Automotive,International,MS365,SME,Website,2022,Q4,8449324.14674261,8937779.242243309
Automotive,International,MS365,SME,Trade Show,2022,Q4,8504074.11372464,8945598.365030011
Automotive,International,MS365,SME,Mail,2022,Q4,8577754.934932956,8802441.771499842
Automotive,International,Google Workspaces,LargeEnterprise,Website,2022,Q4,-5625403.050847883,3405221.623570161
Automotive,International,Google Workspaces,LargeEnterprise,Trade Show,2022,Q4,-5409054.883327059,3365970.6585332425
Automotive,International,Google Workspaces,LargeEnterprise,Mail,2022,Q4,-5608401.371143232,3405461.676041221
Automotive,International,Google Workspaces,MidMarket,Website,2022,Q4,6736973.178663804,6425272.330083599
